bbl,bldgclass,lotarea,bldgarea,histdist,landmark,ownername
1004920003,K4,2446.0,10607.0,,,194 ELIZABETH PROPERTIES LLC
1004920004,C7,2446.0,11850.0,,,196 ELIZABETH ST. LLC
1014000016,K4,1400.0,4192.0,Upper East Side Historic District,,874 LEXINGTON AVE CORP
1005200082,B1,988.0,3136.0,Charlton-King-Vandam Historic District,,SMITH PATRICIA L
1008857501,RM,4938.0,26645.0,,,UNAVAILABLE OWNER
1012477501,R4,10217.0,70781.0,Riverside-West End Historic District Extension I,,THE NETHERLANDS CONDOMINIUM
1013610039,D4,10440.0,92689.0,,,14 BEEKMAN PL CORP - B.H.S.(14000)
1006100071,C0,1823.0,2160.0,Greenwich Village Historic District,,LEMONIDES CHARELS
1022180050,C1,8000.0,27280.0,,,WHITE STAR ASSOCIATES LLC
1001890039,A4,2802.0,10916.0,Tribeca West Historic District,,2NM REALTY LLC
1017860026,I5,2592.0,7386.0,,,SILPHIP REALTY CORP.
1019380041,C4,3747.0,14175.0,,,HP ACP HOUSING DEVELOPMENT FUND
1010670105,C6,1508.0,5000.0,,,WEST 57TH ST OWNERSHIP CORP
1010700050,G7,11603.0,0.0,,,FEDERAL EXPRESS CORPORATION
1016380056,G7,2523.0,0.0,,,GREATER HIGHWAY DELIV
1012207502,R4,7326.0,21320.0,,,COLUMBUS TOWNHOUSES CONDOMINIUM
1005807501,RB,34961.0,351759.0,,,UNAVAILABLE OWNER
1007860013,O6,8352.0,112578.0,,,MANCHESTER WEST 36 LLC
1008120022,O4,19433.0,397978.0,,,"ESRT 1359 BROADWAY, L.L.C."
1010480025,D7,2510.0,13810.0,,,313 W 57TH ST. LLC
1011460103,S9,1012.0,3722.0,Upper West Side / Central Park West Historic District,,BRUSCO  NICOLA S
1006150067,C6,1636.0,7200.0,Greenwich Village Historic District,,20 JANE TENANTS CORP.
1006230027,B1,2045.0,3306.0,Greenwich Village Historic District,,"OKELLY,LISA,W"
1006230028,B3,2250.0,4900.0,Greenwich Village Historic District,,NANCY B. HOFFMAN AS TRUSTEE
1007600063,O6,9875.0,122817.0,,,IGS REALTY CO
1007600068,D8,12343.0,170978.0,,,TOWER 37 LLC
1007600072,K4,890.0,2430.0,,,37TH STREET ASSOCIATES LLC
1008950060,O2,1778.0,3092.0,,INDIVIDUAL LANDMARK,148 EAST 40TH STREET LLC
1010740016,K4,3766.0,10548.0,,,UNAVAILABLE OWNER
1012890107,K2,2108.0,5460.0,,,BLDG EAST 53 LLC
1012900003,O4,5625.0,101319.0,,,693 FIFTH OWNER LLC
1017220039,C7,4363.0,20350.0,,,"125 REALTY,"
1017230001,O5,6993.0,18630.0,,,FATA REALTY
1017240041,C0,1874.0,2532.0,,,CLARK STILLMAN AS JO
1017460044,C0,2001.0,3764.0,,,THE POLYNE FAMILY LIVING REVOCABLE TRUST
1017520113,B9,1249.0,523.0,,,"WILLIAMS, MICHAEL D"
1020730052,C0,1998.0,4000.0,,,C MCDOWELL
1020730053,B1,1815.0,3600.0,,,"532 WEST 142ND STREET, LLC"
1018060016,C0,1892.0,2880.0,,,"COSCIA, ANGELINA"
1019260052,C5,1682.0,3524.0,,,BH 248 WEST 121 LLC
1015237501,R6,1888.0,3983.0,,,NAME NOT ON FILE
1000780041,K2,847.0,1600.0,,,86 1/2 NASSAU LLC
1000790025,K2,3003.0,8071.0,,,CROWN 144 FULTON LLC
1013930004,V1,2000.0,0.0,,,REPUBLIC OF FRANCE
1016770035,C7,2523.0,10225.0,,,MANNA HOUSE WORKSHOPS
1001780004,O5,2565.0,11720.0,Tribeca East Historic District,,"FREUND, FREUND & COINC"
1001780005,O8,2512.0,10500.0,Tribeca East Historic District,,104 FRANKLIN LLC
1019150146,C2,1998.0,3000.0,Central Harlem West -- 130-132nd Street Historic District,,COAKLEY DANIEL M
1001740014,K4,2881.0,16536.0,Tribeca East Historic District,,IRAYMOND-253 CHURCH LLC
1008580054,D8,9463.0,229251.0,,,RG-29TH STREET OWNER I LLC
1005080025,D7,15955.0,92088.0,,,ALMARK HOLDING CO
1007090003,G1,14810.0,4938.0,,,BIFROST LAND LLC
1010010004,K4,2500.0,14420.0,,,727 7TH AVE.ASSOCIATES
1010560057,C4,2711.0,11285.0,,,JWSHEEN REALTY LLC
1018817501,R4,14184.0,94023.0,Morningside Heights Historic District,,AMHERST CORTLANDT CONDOMINIUM
1010650132,S4,1000.0,4800.0,,,853 NINTH AVENUE LLC
1009100007,C0,1543.0,3272.0,,,"FRIEDMAN, STEPHEN"
1009110054,C0,1975.0,3200.0,,,"LIPSKI WINSLOW, ANNA M"
1009110058,C4,1975.0,5620.0,,,208-210 E 31 REALTY
1009350006,W8,13224.0,66996.0,,,CHURCHILL SCHOOL AND
1011490026,C5,2105.0,5980.0,Upper West Side / Central Park West Historic District,,115 W. 77 LLC
1011490044,C5,1548.0,5871.0,Upper West Side / Central Park West Historic District,,MCDONNELL COMPANY
1018730034,C7,1556.0,7175.0,,,GWB AMSTERDAM LLC
1022430335,D1,10000.0,41151.0,,,"30 PARK REALTY CO.,   ."
1022470035,C1,15250.0,58585.0,,,SEAMAN 30 LLC
1022470041,D1,11975.0,50754.0,,,SEAMAN 20 LLC
1020450069,C7,2492.0,11211.0,,,301 WEST 148TH STREET HDFC INC
1003480072,C7,2500.0,11261.0,,,"146 W. 120TH ST., LLC"
1015240112,S1,1711.0,4419.0,Expanded Carnegie Hill Historic District,,"LUDWIG, LAURA E"
1004350004,C7,2287.0,6809.0,East Village / Lower East Side Historic District,,122 FIRST AVENUE LLC
1010410006,Q2,5869.0,0.0,,,HP POLYCLINIC HOUSING DEVELOPMENT FUND
1012490126,C5,1812.0,4393.0,Riverside-West End Historic District,,"CARPIGNANO, DIANE"
1000167508,RM,37248.0,428589.0,,,LIBERTY COURT CONDOMINIUM
1001777502,R1,2442.0,54304.0,,,55 LEO LLC
1013210042,D4,8440.0,51576.0,,,48TH ST OWNERS CORP
1013340016,A9,1646.0,2238.0,Tudor City Historic District,,THE NATALIA SORKIN QPRT DTD 1016/07
1014150141,A4,1657.0,3300.0,Treadwell Farm Historic District,,VINCENT J GALLO
1013990013,D4,10041.0,83036.0,Upper East Side Historic District Extension,,133 E 64 ST CORP
1013220109,A4,1272.0,2400.0,,,"CANTOR, DEBRA S."
1009270035,C7,2438.0,7377.0,,,FALCON ASSOCIATES INC
1015620022,C7,2042.0,8055.0,,,DAVID IKE ESHAGHIAN
1018910040,M1,2500.0,2545.0,Riverside-West 105th Street Historic District,,NEW YORK BUDDHIST CHURCH
1020790037,C6,4163.0,13875.0,,,HAMILTON HEIGHTS COMMUNITY HDFC
1008840017,S9,1590.0,4222.0,,,120 LEXINGTON AVE CORP
1020257501,R2,7661.0,28545.0,,,UNAVAILABLE OWNER
1020907502,R4,10835.0,41213.0,,,THE 668 RIVERSIDE CONDOMINIUM
1017950022,C4,2523.0,9865.0,,,2301 FIRST AVE LP
1013890026,C5,2043.0,4964.0,Upper East Side Historic District,,THE PERMANENT MISSION OF THE UNITED ARAB  EMIRATES
1005297501,RC,7450.0,90357.0,NoHo Historic District,,666 BWAY CONDOMINIUM ASSOCIATI
1012777501,RC,4612.0,39990.0,,,UNAVAILABLE OWNER
1004290008,K4,2287.0,7748.0,,,24 1ST AVENUE PROJECT LLC
1016870043,C1,2119.0,12320.0,,,HOPE EAST OF FIFTH HOUSING DEVELOPMENT F UND CO INC
1017090040,C1,3759.0,14991.0,,,JOSE L.P.
1018890113,C0,1817.0,5220.0,Riverside-West End Historic District Extension II,,"MANZOLI, PAOLO"
1017510110,C0,1749.0,3964.0,,,"WASHINGTON, TINA R."
1017520067,C2,1998.0,4120.0,,,WATERMAN GEORGE
1014850014,O5,2554.0,7512.0,,,HSS PROPERTIES CORPORATION
1004410012,M3,4225.0,14320.0,,INDIVIDUAL LANDMARK,CH OF IMMACULATE CNCE
1018410151,C9,1250.0,2668.0,Manhattan Avenue Historic District,,GARFINKEL ERIC
1005850066,A5,384.0,1152.0,Greenwich Village Historic District,,ANTHONY DAVID BUNE
1018620003,C7,5033.0,17410.0,,,"965 AMSTERDAM HOLDINGS, LLC"
1018830050,C1,5046.0,21180.0,,,COLLEGE OF PHYSICAN & SURGEONS
1018840056,C5,1817.0,5250.0,,,TRUSTEES OF COLUMBIA UNIVERSITY
1018850048,C5,2018.0,5800.0,,,TRUSTEES OF COLUMBIA UNIVERSITY
1018850049,C4,2018.0,5800.0,,,LEECO 532 REALTY CORP.
1018850148,C4,2018.0,5620.0,,,TRUSTEES OF COLUMBIA UNIVERSITY
1018870059,B3,1917.0,4432.0,Riverside-West End Historic District Extension II,,MICHAEL LIPTON
1016660028,C1,5046.0,21024.0,,,244 EAST 117 LLC
1018267502,R4,4489.0,18008.0,,,UNAVAILABLE OWNER
1019600041,A9,1665.0,3200.0,,,GARVEY PARK LLC
1015420013,O5,2767.0,8084.0,,,SR 79 LLC
1015420014,D4,11034.0,129350.0,,,UNAVAILABLE OWNER
1020687502,R1,2498.0,8504.0,,,UNAVAILABLE OWNER
1019117501,R6,1666.0,3764.0,,,UNAVAILABLE OWNER
1012090049,D4,3926.0,20358.0,Upper West Side / Central Park West Historic District,,44 OWNERS CORP
1009030001,C7,3150.0,8580.0,,,TIFFANY PROPERTIES
1019370112,C0,1799.0,10899.0,,,"HAMILTON, TERRY"
1019490006,B1,1514.0,3840.0,,,"DAWSON, GEORGE"
1006220021,S1,950.0,2290.0,Greenwich Village Historic District,,HOWARD AARON
1009170027,G7,2102.0,0.0,,,S & M ENTERPRISES
1008310004,V1,7718.0,0.0,,,842 ENTERPRISE INC
1020330024,C6,3747.0,12787.0,,,207 WEST 147TH ST ETA
1007620011,O6,7406.0,54935.0,,,"CENTRAL PROPERTIES,"
1007630014,H3,3497.0,71706.0,,,"HCIN DUO ONE ASSOCIATES, LLC"
1020360038,D1,14988.0,63378.0,,,WEST 151ST STREET REALTY CO.    .
1007740055,C4,2938.0,11055.0,,,226-228 W. 25 REALTY LLC
1012377502,RM,16365.0,165749.0,,,UNAVAILABLE OWNER
1013777501,R4,4990.0,50250.0,Upper East Side Historic District,,817 FIFTH AVE CONDO. C/O BHS
1015467501,R6,2043.0,2319.0,,,UNAVAILABLE OWNER
1002350013,O5,7641.0,44034.0,,INDIVIDUAL LANDMARK,224 CENTRE REALTY LLC
1011657504,R1,2077.0,5297.0,West End-Collegiate Historic District Extension,,UNAVAILABLE OWNER
1020710058,C5,1632.0,2445.0,,,VAN BUREN 140 HOUSE LLC
1005930036,D1,7350.0,48531.0,Greenwich Village Historic District,,ELK 30 CHRISTOPHER LLC
1011230024,B3,2008.0,6468.0,Upper West Side / Central Park West Historic District,,"KETTANEH, NIZAM PETER"
1004057501,R1,2575.0,7369.0,,,UNAVAILABLE OWNER
1002290001,D7,13090.0,67186.0,,,335 CANAL STREET
1021250037,A5,2125.0,1408.0,,,ALEXIS SHORTER
1021390214,D4,14000.0,61356.0,,,HAVEN EQUITIES INC
1008570001,O5,2800.0,14928.0,Madison Square North Historic District,,"GGR HOLDINGS, LLC"
1021740088,C7,5180.0,15960.0,,,NAGLE 112 LLC
1012290041,C5,2758.0,12015.0,,,212 W 82ND STREET LLC
1014160032,A4,2008.0,4960.0,Treadwell Farm Historic District,,"62ND STREET PROPERTIES, LLC"
1002350011,S9,1804.0,8485.0,,,"MANHATTAN REALTY COMPANY 1, LP"
1019670072,B1,882.0,2871.0,,,"WILSON, ALBERT D"
1000290001,O4,42762.0,1007569.0,,,85 BROAD STREET PROPERTY OWNER LLC
1005070031,K4,1613.0,5164.0,,,266 ETON HOLDING CORP
1005300032,D0,2650.0,17727.0,NoHo Historic District Extension,,GREAT JONES STUDIOS INC
1006940009,K1,7406.0,7500.0,,,DIA CENTER FOR THE ARTS INC
1006940061,V1,5900.0,0.0,,,"22ND AND 11TH ASSOCIATES, L.L.C."
1006940065,V1,16046.0,0.0,,,"22ND AND 11TH ASSOCIATES, L.L.C."
1007620033,O4,9916.0,224400.0,,,PENNBUS REALTIES LLC
1007860068,O6,14812.0,130766.0,,,FPP TIC LLC
1008110060,O5,2469.0,10395.0,,,"ELYSEE 150-26, LLC"
1007860062,E1,3635.0,49300.0,,,NEW YORK MIDTOWN CORP.
1007860066,O5,3703.0,14937.0,,,"232 ASSOCIATES, LLC"
1008110056,O6,7313.0,101203.0,,,"142 WEST 36TH STREET PROPERTY, INC."
1008110062,O6,5925.0,51853.0,,,HADJI BABA PROPERTIES CORP.
1006980016,K1,4937.0,4938.0,West Chelsea Historic District,,"513 WEST 26TH REALTY,"
1008380012,O6,5925.0,66903.0,,,"800 NORTHERN BLVD., LLC"
1008380015,O6,9890.0,108875.0,,,45 WEST 36TH STREET LLC
1008500025,O6,9890.0,100000.0,Ladies' Mile Historic District,,LF GRAMERCY PROPERTYCO.
1009390034,C4,2198.0,4138.0,,,FIRST 34 REALTY LLC
1015700006,C1,2518.0,8870.0,,,TRIPLE Y GROUP LLC
1004840026,D0,4200.0,57486.0,SoHo-Cast Iron Historic District,,491 BROADWAY RLTY CORP
1007860031,K4,1622.0,5360.0,,,"223-227 WEST 36TH STREET REALTY CO.,"
1014850007,C5,3831.0,15593.0,,,PRAXIS REALTY CO LLC
1005300025,K4,2370.0,11790.0,NoHo Historic District Extension,,"GREAT JONES STREET PROPERTY, LLC"
1005290006,D2,3770.0,19979.0,NoHo Historic District,,ACADIA 654 BROADWAY LLC
1017200063,S4,2119.0,4696.0,Mount Morris Park Historic District,,ANTIGUA BARBUDA PROGRESSIVE SOCIETYINC
1003910014,C6,9750.0,33000.0,,,614-20 E 9TH ST HDFC
1001960024,HR,4207.0,27888.0,,,218 HOLDING INC
1012620053,S9,2008.0,7090.0,,,28 WEST 47TH LLC
1015540023,D4,10000.0,244249.0,,,NEW YORK CITY EDUCATIONAL CONSTRUCTION F UND
1002330012,K4,1360.0,4000.0,SoHo-Cast Iron Historic District Extension,,GRAND GOODYEAR RLTYCRP
1015447502,R1,2554.0,9528.0,,,UNAVAILABLE OWNER
1011377501,R4,28455.0,396861.0,,,THREE LINCOLN CENTER CONDO
1014900122,D3,10325.0,75854.0,,INDIVIDUAL LANDMARK,78/79 YORK ASSOCIATES LLC
1002770052,C7,2820.0,9876.0,,,31 CATHERINE HOLDINGS LLC
1011820039,B3,1707.0,4492.0,West 71st Street Historic District,,ALEXANDRA ZETLIN
1007850046,K2,1164.0,4026.0,,,480 ASSOCIATES INC
1020920022,O8,1688.0,3920.0,,,619 WEST 145TH ST REALTY CORP
1019480053,B1,1883.0,4872.0,,,"MURPHY, JEFFREY"
1010090009,K2,5003.0,26075.0,,,"RTR FUNDING GROUP, INC."
1002330030,O5,9424.0,53200.0,SoHo-Cast Iron Historic District Extension,,5 CROSBY STREET INC.
1007850043,K4,2257.0,12405.0,,,"474 ASSOCIATES, INC."
1008300010,K4,2116.0,5861.0,,INDIVIDUAL LANDMARK,"49 W 28TH STREET, LLC"
1005130007,O5,5333.0,24200.0,SoHo-Cast Iron Historic District,,PAUL SMITH PROPERTIES LLC
1008000056,C7,2469.0,10470.0,,,124-26 W 25 STREET LLC
1008000057,O6,4075.0,49237.0,,,25 BUILDING ASSOCIATES
1005290072,O6,8350.0,104775.0,NoHo Historic District,INDIVIDUAL LANDMARK,KERWAY REALTY LLC
1008050005,K9,2271.0,6831.0,,,"167 WEST 29TH STREET, LLC"
1014350021,HS,2511.0,7550.0,,,"FIRST SIGMA CAPITAL,INC."
1002350009,K4,1025.0,4675.0,,,SEA CULL THREAD INC
1008400078,O6,3433.0,43250.0,,,PIGRANEL MANAGEMENT CORP
1008040011,O6,4710.0,57906.0,,,"JS WEST 28TH, LLC"
1008040013,O6,4579.0,55392.0,,,"G & W ASSOCIATES #3, LLC"
1008060009,O6,7406.0,87526.0,,,"CHALINE WEST 30TH STREET, LLC"
1005317503,RM,2210.0,5850.0,NoHo Historic District Extension,,UNAVAILABLE OWNER
1004757512,RM,2500.0,12534.0,,,UNAVAILABLE OWNER
1017850038,E7,2523.0,8950.0,,,TEMPEST REALTY CORP
1017850042,E1,3280.0,3200.0,,,MOLONEY HOLDINGS LLC
1008470024,D0,4575.0,43073.0,Ladies' Mile Historic District,,MACINTYRE BUILDING C
1005790030,E7,25460.0,281387.0,,,"EDISON SPRING STREETCOMPANY, L.L.C."
1008490050,K4,2300.0,6675.0,Ladies' Mile Historic District,,CGMT HALL REAL ESTATE LLC
1008470027,O6,12400.0,142400.0,Ladies' Mile Historic District,,216 18 NOMINEE CORP
1021300029,D1,9500.0,41964.0,,,JMM AUDUBON INC
1001447501,RM,2044.0,14900.0,Tribeca West Historic District,,NAME NOT ON FILE
1013920066,A4,2974.0,12460.0,Metropolitan Museum Historic District,,DEUTSCH DONALD J
1004917502,RB,9375.0,60725.0,,,UNAVAILABLE OWNER
1007890044,O6,2755.0,38030.0,,,ARGUS REALTY 202 LLC
1016870034,A4,1682.0,4178.0,,,"COWARD, CHRISTOPHER"
1014850011,G2,7663.0,7663.0,,,HSS PROPERTIES CORPORATION
1014350033,C7,2812.0,9531.0,,,"VERTICAL PROJECTS, L.L.C"
1018290123,A4,1682.0,3360.0,,,EARL OSBORNE
1001970026,O5,4166.0,12500.0,,,EGLESAU ESTATES LTD
1008120019,O4,4582.0,108214.0,,,HOWARD WAREHOUSE INC.
1010850037,J6,5021.0,6070.0,,,CBS CORPORATION
1015480001,C7,3324.0,15577.0,,,NOTARO FAMILY LIMITED PARTNERSHIP
1008460012,D6,2250.0,20144.0,Ladies' Mile Historic District,,"TRIAD CAPITAL, LLC"
1008460010,C4,2240.0,6988.0,Ladies' Mile Historic District,,TUGEN INDUSTRIES INC
1002947501,R1,1787.0,10450.0,,,CHECKER LLC
1013510039,C7,2511.0,10520.0,,,324 E59TH ST ASSOC
1013700046,D4,10694.0,127607.0,,,40059 OWNERS CORP
1014040059,A4,2008.0,5377.0,Upper East Side Historic District,,"130 EAST 70TH STREET, LLC"
1005277501,R1,1835.0,3734.0,Greenwich Village Historic District Extension II,,10 BEDFORD ST CONDO
1007457501,R1,2057.0,5733.0,Chelsea Historic District Extension,,CHELSEA BROWNSTONE CONDO ASSOC.
1008337502,RR,14813.0,242364.0,,,TOWER 31 LLC
1001377503,R4,4004.0,26445.0,,,92 WARREN LLC
1009007501,R4,59156.0,356537.0,,,UNAVAILABLE OWNER
1018817502,R4,7092.0,46657.0,Morningside Heights Historic District,,NAME NOT ON FILE
1017257501,R1,2498.0,7188.0,,,UNAVAILABLE OWNER
1008480052,S9,1840.0,6152.0,Ladies' Mile Historic District,,34E20 LLC
1012460018,C5,1839.0,4248.0,Riverside-West End Historic District Extension I,,337 WEST 84 LLC
1004040005,C2,1520.0,3779.0,,,ROSENBLUM  MURIEL C
1017230040,K1,1771.0,1700.0,,,ERDAK INC
1014937506,R1,2112.0,6622.0,Metropolitan Museum Historic District,,UNAVAILABLE OWNER
1018630039,C4,5046.0,19280.0,,,"PARKWAY HOUSING DEVELOPMENT FUND COMPANY , INC."
1017250107,V1,1665.0,0.0,,,HARLEM GROWN INC.
1018720058,C0,1716.0,3536.0,Riverside-West End Historic District Extension II,,"NUNN,GEORGE,A"
1021357501,R4,15040.0,58636.0,,,835 RIVERSIDE DRIVE CONDOMINIUMS
1013927501,R4,17265.0,193124.0,,,CHARLES HOUSE CONDO
1015040023,A4,3439.0,9660.0,Carnegie Hill Historic District,,REPUBLIC OF PAKISTAN
1001947507,R4,4413.0,26612.0,Tribeca East Historic District,,UNAVAILABLE OWNER
1009980012,O6,6886.0,76660.0,,,ABS 145 LLC
1021660076,C7,4584.0,16380.0,,,KOZOT RLTY CORP
1014720009,C4,2554.0,6416.0,,,NETHERWORLD GROUP LLC
1007530039,S4,1470.0,4400.0,,,391  8TH AVE  LLC
1019420038,B3,1799.0,4128.0,,,"202 WEST, LLC"
1010557501,R4,9841.0,23787.0,,,CLINTON CLUB CONDOMINIUM
1019027507,R1,2000.0,6358.0,,,UNAVAILABLE OWNER
1022150419,B3,2400.0,1828.0,,,"ORTIZ, MERCEDES L."
1008930058,A4,1975.0,4000.0,,,THE HYLAND GROUP LLC
1012080041,C5,2013.0,6220.0,Upper West Side / Central Park West Historic District,,16 WEST 95TH STREETCORP.
1012390027,C1,3000.0,11900.0,,,"WEST 91ST STREET ASSOCIATES,"
1011860033,D4,7650.0,71880.0,West End-Collegiate Historic District,,375 WEST END OWNERS CORP COOPERATIVE
1009030047,O6,14651.0,141355.0,,,ELK 220 EAST 23RD LLC
1008500059,D0,2950.0,28604.0,,,KUBERA CORPORATION
1008500062,D3,2592.0,10512.0,,,"20 EAST 22ND STREET, LLC"
1012137502,R1,1941.0,5351.0,Upper West Side / Central Park West Historic District,,117 W 82 ST CONDO ASSN
1021170061,D1,9992.0,42338.0,,,545 547 W 158 ST ASSOC LTD
1001630023,C7,2579.0,14200.0,,,LAI NING CORP
1010280056,O4,22075.0,435677.0,,,EAST 250 WEST 57TH ST LLC
1002430050,I1,10500.0,42121.0,,,LOWER EAST SIDE ETC
1018930006,D4,7568.0,31590.0,Riverside-West End Historic District Extension II,,39108 OWNERS CORP.
1019427501,R2,24429.0,35977.0,,,UNAVAILABLE OWNER
1018217501,R1,2523.0,13020.0,,,UNAVAILABLE OWNER
1012257501,R1,1711.0,3600.0,,,DIANA M MCDONELL
1006090001,D4,8883.0,137882.0,Greenwich Village Historic District,,THE CAMBRIDGE OWNERS CORP
1005227501,RM,4800.0,37427.0,NoHo Historic District,,NAME NOT ON FILE
1005300055,C5,2675.0,7363.0,NoHo Historic District Extension,,26 BNDO LLC
1005300065,K4,2500.0,12670.0,NoHo Historic District,,"6 BOND STREET, L.L.C."
1005310003,K2,5330.0,15660.0,NoHo Historic District,,686 BROADWAY REALTY LLC
1012607503,RC,27614.0,446678.0,,,UNAVAILABLE OWNER
1018767501,R4,7569.0,26236.0,,,NAME NOT ON FILE
1020427502,R2,19983.0,56180.0,,,UNAVAILABLE OWNER
1001720001,D0,7501.0,93378.0,Tribeca East Historic District,,COLLECT POND HOUSE INC
1014800119,V1,56.0,0.0,,,THE ROCKEFELLER UNIVERSITY
1005887502,R1,1526.0,6414.0,Greenwich Village Historic District,,UNAVAILABLE OWNER
1019510001,G5,1260.0,345.0,,,117 MORNINGSIDE AVE CORP
1019700072,C7,2450.0,9500.0,,,"WHGA GARVEY HOUSING DEVELOPMENT FUND COM PANY, INC."
1020460034,C4,2025.0,8277.0,,,2847 FDB LLC
1020500173,A9,1900.0,4184.0,Hamilton Heights Historic District,,USM ASSET TRUST - SERIES 1
1020810018,C3,1599.0,3274.0,,,533 W. 149 LLC
1005110019,O2,6190.0,32282.0,,,MC 19 EAST HOUSTON LLC
1008300032,G6,7456.0,0.0,,,DRUCKER MITCHEL
1011500013,C5,2043.0,6350.0,Upper West Side / Central Park West Historic District,,"145 WEST 78TH STREET,"
1021100062,C7,3817.0,15200.0,,,L&L 2085 AMSTERDAM REALTY LLC
1021100073,C1,4212.0,14625.0,,,446 W 164 LLC
1021170034,C7,5660.0,26034.0,,,ESSIE JEFFRIES APARTMENT HDFC
1021170043,C4,2498.0,9415.0,,,R3D REALTY CORP.
1021330001,C7,13400.0,62510.0,,,ST. NICHOLAS ONE SEVEN FIVE ASSOCIATES
1021340157,B9,1873.0,3416.0,,,"DUGAN, MARIA VALES"
1021530040,C7,7500.0,27195.0,,,EQUITIES BY MARCY LLC
1021530049,C7,5000.0,21325.0,,,FIVE TWENTY NINE ETAL
1020797501,R4,3297.0,10789.0,,,UNAVAILABLE OWNER
1022150302,B3,3750.0,3379.0,,,BRIGIDA TURBI
1020140055,M1,13630.0,12000.0,,,GREATER HOOD MEM CHUR
1007890052,O6,12417.0,146486.0,,,218 W 40TH ASSOCIATES LLC
1004820016,O6,9600.0,109377.0,SoHo-Cast Iron Historic District Extension,,SPRING STREET CO. LLC
1019237501,R4,10092.0,65082.0,,,UNAVAILABLE OWNER
1011240009,C5,1839.0,4955.0,Upper West Side / Central Park West Historic District,,WISE FAMILY LP
1005050024,G7,2225.0,0.0,,,"SOHO AOA OWNER, LLC"
1002350006,K4,3111.0,8208.0,,,CRYSTAL WORLD REALTYCORP.
1015400006,O5,10070.0,38655.0,,,"SWARZMAN, STEVEN"
1004980007,O9,8787.0,114488.0,SoHo-Cast Iron Historic District,,SINGER STUDIO CORP
1015500052,C7,1875.0,7650.0,,,"SY, DIN KWONG"
1004870005,F5,1500.0,3832.0,SoHo-Cast Iron Historic District,,"SEKHMET PRODUCTIONS,INC"
1004730007,O5,2520.0,7989.0,SoHo-Cast Iron Historic District,,474 BROADWAY REALTY CORP
1013197501,R4,7532.0,50504.0,,,SUNDER THADANI
1008217503,RM,18675.0,110630.0,Ladies' Mile Historic District,,UNAVAILABLE OWNER
1002090028,O5,17961.0,103047.0,SoHo-Cast Iron Historic District Extension,,267 CANAL STREET CORP
1016440042,V1,1802.0,0.0,,,ROBERT ANAZAGASTI JR
1018610064,C7,2500.0,9267.0,,,"AMSTERDAM GROUP, INC."
1010120015,O4,22713.0,268420.0,,,230 WEST 41ST ASSOCIA
1008320032,D0,4937.0,62091.0,,,EMPIRE STATE LOFTS LTD.
1021770134,C1,5625.0,18295.0,,,70 PINEHURST AVENUE LLC
1006420062,O5,6132.0,22898.0,Greenwich Village Historic District,,"69 JANE STREET COMPANY, LLC"
1011500112,C5,2043.0,4225.0,Upper West Side / Central Park West Historic District,,147 W. 78 LLC
1019037501,RM,7569.0,39080.0,Mount Morris Park Historic District Extension,,UNAVAILABLE OWNER
1012030019,C5,2013.0,6570.0,Upper West Side / Central Park West Historic District,,WUDUNN ESTATES INC
1011420161,M3,3213.0,12800.0,Upper West Side / Central Park West Historic District,,CHURCH OF THE BLESSED SACRAMENT
1008550037,O4,22218.0,524937.0,,,41 MADISON L.P.
1020590017,C5,2367.0,4479.0,Hamilton Heights Historic District,,BH GOTHAM LLC
1020110007,Q2,2698.0,0.0,,,NYC HOUSING AUTHORITY
1022500075,D1,8950.0,37482.0,,,260 SEAMAN LLC
1011547501,RB,25104.0,161366.0,,,80 W E T H CORP
1022150299,C0,4525.0,2812.0,,,"HIRASHIKI, AI"
1015090044,A9,2087.0,4241.0,,,"MACASKILL, JOHN"
1010580028,C4,3137.0,12315.0,,,FRANCO EQUITIES LLC
1011470150,C5,2043.0,6410.0,Upper West Side / Central Park West Historic District,,"WEST SIDE PARTNERS,"
1011840022,C1,2043.0,6225.0,West End-Collegiate Historic District Extension,,"WEST 73 ST,"
1004450043,C1,2404.0,8847.0,,,87 E. 3RD REALTY LLC
1014130057,D4,9297.0,107231.0,,,136 E 79 ST CORPC/O BHS
1002710054,D9,2608.0,9976.0,,,FU HIN PROPERTY CORP.
1007467504,R4,7400.0,24388.0,Chelsea Historic District Extension,,L DAVID RUBENSTEIN
1021370190,D7,12563.0,60781.0,,,"ROYAL CHARTER PROPERTIES, INC."
1015550037,C4,2517.0,8390.0,,,"MR G REALTY, LLC"
1012030121,C5,1913.0,6120.0,Upper West Side / Central Park West Historic District,,29 WEST 89TH STREET LLC
1020447502,R4,11787.0,35390.0,,,UNAVAILABLE OWNER
1012747501,RB,5020.0,47314.0,,,30 CENTRAL PK S MDCL CONDO
1019467502,RR,19174.0,133198.0,,,SUSAN'S COURT CONDOMINIUM
1019170035,K4,1024.0,3072.0,,,459 LENOX AVENUE CORP.
1016610047,S9,2375.0,3750.0,,,ROSS AND ROSS LLC
1016610048,S4,2375.0,11250.0,,,"BANACO II, LLC"
1005730017,A4,1983.0,4000.0,Greenwich Village Historic District,,"SONENBERG, DAVID"
1012457502,R1,2043.0,5241.0,Riverside-West End Historic District Extension I,,UNAVAILABLE OWNER
1016800023,C7,5042.0,24908.0,,,K & V RLTY CORP
